"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: familyCount","Param: reductionMode","Param: stemCount","Param: storeOriginalStem"
"org.egothor.stemmer.benchmark.FrequencyTrieCompilationBenchmark.compilePatchTrie","avgt",1,5,341786532.133333,241434543.556666,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_UNORDERED_GET_ALL_RESULTS,10000,false
"org.egothor.stemmer.benchmark.FrequencyTrieCompilationBenchmark.compilePatchTrie","avgt",1,5,87206926.334403,60330055.885044,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,2000,true
"org.egothor.stemmer.benchmark.FrequencyTrieCompilationBenchmark.compilePatchTrie","avgt",1,5,57882905.526029,24554224.693924,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,2000,false
"org.egothor.stemmer.benchmark.FrequencyTrieCompilationBenchmark.compilePatchTrie","avgt",1,5,354533944.000000,268539407.858477,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,10000,true
"org.egothor.stemmer.benchmark.FrequencyTrieCompilationBenchmark.compilePatchTrie","avgt",1,5,301997519.850000,121666506.873694,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,10000,false
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemAllVariants","avgt",1,5,7255.748063,266.983816,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_RANKED_GET_ALL_RESULTS,2000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemAllVariants","avgt",1,5,40142.197660,7094.923697,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_RANKED_GET_ALL_RESULTS,10000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemAllVariants","avgt",1,5,7466.490850,195.408750,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_UNORDERED_GET_ALL_RESULTS,2000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemAllVariants","avgt",1,5,48512.162231,3959.371808,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_UNORDERED_GET_ALL_RESULTS,10000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemAllVariants","avgt",1,5,7385.252202,1487.193391,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,2000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemAllVariants","avgt",1,5,29356.899223,1069.545070,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,10000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemPreferredVariant","avgt",1,5,340204.593228,17962.524847,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_RANKED_GET_ALL_RESULTS,2000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemPreferredVariant","avgt",1,5,1697180.190592,36210.054580,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_RANKED_GET_ALL_RESULTS,10000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemPreferredVariant","avgt",1,5,343547.718926,7075.351207,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_UNORDERED_GET_ALL_RESULTS,2000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemPreferredVariant","avgt",1,5,1688203.000563,30868.702610,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_UNORDERED_GET_ALL_RESULTS,10000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemPreferredVariant","avgt",1,5,338891.473003,9293.438883,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,2000,
"org.egothor.stemmer.benchmark.FrequencyTrieLookupBenchmark.stemPreferredVariant","avgt",1,5,1717116.364064,75703.015050,"ns/op",,MERGE_SUBTREES_WITH_EQUIVALENT_DOMINANT_GET_RESULTS,10000,
